Pong,,,,
Episode Number,Episode Steps,Reward,Score,Epsilon
1849,2166,17,17,0.05
1850,2848,8,8,0.05
1851,2118,16,16,0.05
1852,2726,8,8,0.05
1853,2554,11,11,0.05
1854,2552,12,12,0.05
1855,2430,15,15,0.05
1856,2386,15,15,0.05
1857,2010,19,19,0.05
1858,2248,17,17,0.05
1859,2335,18,18,0.05
1860,2084,19,19,0.05
1861,2778,8,8,0.05
1862,2369,15,15,0.05
1863,2297,15,15,0.05
1864,2582,12,12,0.05
1865,2368,15,15,0.05
1866,2661,12,12,0.05
1867,2394,14,14,0.05
1868,2365,17,17,0.05
1869,2955,11,11,0.05
1870,3140,3,3,0.05
1871,2411,16,16,0.05
1872,2368,15,15,0.05
1873,2147,14,14,0.05
1874,2244,16,16,0.05
1875,2154,18,18,0.05
1876,2791,9,9,0.05
1877,2482,13,13,0.05
1878,2473,11,11,0.05
1879,2495,13,13,0.05
1880,1998,20,20,0.05
1881,2577,8,8,0.05
1882,2655,7,7,0.05
1883,2094,17,17,0.05
1884,2579,11,11,0.05
1885,2538,12,12,0.05
1886,2420,10,10,0.05
1887,2429,14,14,0.05
1888,2767,9,9,0.05
1889,2290,17,17,0.05
1890,2626,11,11,0.05
1891,2264,15,15,0.05
1892,2023,19,19,0.05
1893,2441,12,12,0.05
1894,2531,8,8,0.05
1895,3043,-1,-1,0.05
1896,2773,8,8,0.05
1897,2768,8,8,0.05
1898,2142,17,17,0.05
1899,2343,12,12,0.05
1900,2232,16,16,0.05
1901,2354,10,10,0.05
1902,2205,17,17,0.05
1903,2425,13,13,0.05
1904,2351,16,16,0.05
1905,2800,4,4,0.05
1906,2791,7,7,0.05
1907,2546,13,13,0.05
1908,2636,10,10,0.05
1909,2310,17,17,0.05
1910,2395,13,13,0.05
1911,2369,13,13,0.05
1912,2281,17,17,0.05
1913,2810,7,7,0.05
1914,2479,12,12,0.05
1915,2797,11,11,0.05
1916,2417,15,15,0.05
1917,2218,14,14,0.05
1918,2055,19,19,0.05
1919,2195,15,15,0.05
1920,3050,7,7,0.05
1921,2055,19,19,0.05
1922,1976,20,20,0.05
1923,2409,11,11,0.05
1924,2294,16,16,0.05
1925,2324,12,12,0.05
1926,2933,7,7,0.05
1927,2571,9,9,0.05
1928,2712,7,7,0.05
1929,2644,6,6,0.05
1930,3142,8,8,0.05
1931,2749,9,9,0.05
1932,2760,11,11,0.05
1933,2433,12,12,0.05
1934,3267,5,5,0.05
1935,2758,7,7,0.05
1936,2454,10,10,0.05
1937,2584,10,10,0.05
1938,2682,8,8,0.05
1939,2189,17,17,0.05
1940,2332,18,18,0.05
1941,2173,16,16,0.05
1942,2246,16,16,0.05
1943,2686,6,6,0.05
1944,2837,9,9,0.05
1945,2710,11,11,0.05
1946,2848,7,7,0.05
1947,2497,10,10,0.05
1948,2734,11,11,0.05
1949,2383,14,14,0.05
1950,2498,11,11,0.05
1951,2283,14,14,0.05
1952,2570,12,12,0.05
1953,2827,5,5,0.05
1954,2915,9,9,0.05
1955,2827,7,7,0.05
1956,2633,13,13,0.05
1957,2531,11,11,0.05
1958,2508,12,12,0.05
1959,2545,11,11,0.05
1960,2550,7,7,0.05
1961,2404,11,11,0.05
1962,2617,11,11,0.05
1963,2971,4,4,0.05
1964,2742,10,10,0.05
1965,2688,7,7,0.05
1966,2766,4,4,0.05
1967,2730,11,11,0.05
1968,2588,13,13,0.05
1969,3205,2,2,0.05
1970,2645,7,7,0.05
1971,2453,12,12,0.05
1972,2678,11,11,0.05
1973,2925,13,13,0.05
1974,2093,17,17,0.05
1975,2545,12,12,0.05
1976,2585,11,11,0.05
1977,2337,15,15,0.05
1978,2093,17,17,0.05
1979,2240,17,17,0.05
1980,2842,9,9,0.05
1981,2865,6,6,0.05
1982,2521,12,12,0.05
1983,2081,18,18,0.05
1984,2332,14,14,0.05
1985,2310,16,16,0.05
1986,2582,8,8,0.05
1987,2324,15,15,0.05
1988,2970,8,8,0.05
1989,2192,18,18,0.05
1990,2390,17,17,0.05
1991,2078,20,20,0.05
1992,2520,13,13,0.05
1993,2681,13,13,0.05
1994,2326,17,17,0.05
1995,2448,12,12,0.05
1996,2437,15,15,0.05
1997,2242,18,18,0.05
1998,2664,9,9,0.05
1999,2367,12,12,0.05
2000,2482,13,13,0.05
2001,2482,10,10,0.05
2002,2628,4,4,0.05
2003,2028,-12,-12,0.05
2004,2359,14,14,0.05
2005,2275,10,10,0.05
2006,2324,15,15,0.05
2007,2786,5,5,0.05
2008,2550,11,11,0.05
2009,1995,21,21,0.05
2010,2517,9,9,0.05
2011,2484,12,12,0.05
2012,2734,7,7,0.05
2013,2540,13,13,0.05
2014,2902,11,11,0.05
2015,2140,16,16,0.05
2016,2399,13,13,0.05
2017,2383,11,11,0.05
2018,2798,7,7,0.05
2019,2466,13,13,0.05
2020,2446,13,13,0.05
2021,2467,14,14,0.05
2022,2273,16,16,0.05
2023,2842,6,6,0.05
2024,2827,9,9,0.05
2025,2551,10,10,0.05
2026,2323,15,15,0.05
2027,2524,9,9,0.05
2028,2485,10,10,0.05
2029,2178,17,17,0.05
2030,2402,14,14,0.05
2031,2475,11,11,0.05
2032,2392,14,14,0.05
2033,2194,18,18,0.05
2034,2802,9,9,0.05
2035,2034,18,18,0.05
2036,2095,17,17,0.05
2037,2603,10,10,0.05
2038,2077,19,19,0.05
2039,2223,14,14,0.05
2040,2066,19,19,0.05
2041,2146,17,17,0.05
2042,2561,13,13,0.05
2043,2611,11,11,0.05
2044,2572,6,6,0.05
2045,2648,-4,-4,0.05
2046,2350,11,11,0.05
2047,2349,16,16,0.05
2048,2098,15,15,0.05
2049,2360,15,15,0.05
2050,2204,14,14,0.05
2051,2122,16,16,0.05
2052,2216,14,14,0.05
2053,2376,13,13,0.05
2054,2170,17,17,0.05
2055,2521,11,11,0.05
2056,2216,15,15,0.05
2057,2694,12,12,0.05
2058,2561,13,13,0.05
2059,3300,1,1,0.05
2060,2561,12,12,0.05
2061,2612,10,10,0.05
2062,2524,8,8,0.05
2063,2511,10,10,0.05
2064,1964,20,20,0.05
2065,2321,12,12,0.05
2066,2244,14,14,0.05
2067,2445,12,12,0.05
2068,2490,11,11,0.05
2069,2565,12,12,0.05
2070,2107,16,16,0.05
2071,1992,20,20,0.05
2072,2203,18,18,0.05
2073,2830,9,9,0.05
2074,2335,14,14,0.05
2075,2029,20,20,0.05
2076,2976,1,1,0.05
2077,2512,7,7,0.05
2078,2444,11,11,0.05
2079,3061,4,4,0.05
2080,2463,11,11,0.05
2081,2432,12,12,0.05
2082,2540,10,10,0.05
2083,2256,15,15,0.05
2084,2710,9,9,0.05
2085,2277,15,15,0.05
2086,2181,17,17,0.05
2087,2472,12,12,0.05
2088,2476,13,13,0.05
2089,2229,15,15,0.05
2090,2179,15,15,0.05
2091,2489,13,13,0.05
2092,3175,10,10,0.05
2093,1992,20,20,0.05
2094,2299,18,18,0.05
2095,2280,17,17,0.05
2096,2654,9,9,0.05
2097,1964,20,20,0.05
2098,2477,12,12,0.05
2099,2310,16,16,0.05
2100,3023,9,9,0.05
2101,2327,17,17,0.05
2102,2828,12,12,0.05
2103,2356,11,11,0.05
2104,2553,13,13,0.05
2105,2310,13,13,0.05
2106,2339,12,12,0.05
2107,2341,11,11,0.05
2108,2281,14,14,0.05
2109,2837,10,10,0.05
2110,2791,12,12,0.05
2111,2860,8,8,0.05
2112,2395,12,12,0.05
2113,2246,16,16,0.05
2114,2277,16,16,0.05
2115,2166,16,16,0.05
2116,2721,9,9,0.05
2117,2447,12,12,0.05
2118,2179,18,18,0.05
2119,2301,15,15,0.05
2120,2255,14,14,0.05
2121,2396,14,14,0.05
2122,2173,15,15,0.05
2123,2299,14,14,0.05
2124,2368,12,12,0.05
2125,2317,16,16,0.05
2126,2152,15,15,0.05
2127,2383,9,9,0.05
2128,2010,19,19,0.05
2129,2099,17,17,0.05
2130,2379,15,15,0.05
2131,2290,14,14,0.05
2132,2466,10,10,0.05
2133,2592,10,10,0.05
2134,2194,16,16,0.05
2135,2439,13,13,0.05
2136,2128,17,17,0.05
2137,2853,9,9,0.05
2138,2273,15,15,0.05
2139,2848,12,12,0.05
2140,2751,9,9,0.05
2141,2520,13,13,0.05
2142,2427,15,15,0.05
2143,2237,16,16,0.05
2144,2740,11,11,0.05
2145,2185,18,18,0.05
2146,2396,14,14,0.05
2147,2547,12,12,0.05
2148,2343,13,13,0.05
2149,2331,14,14,0.05
2150,2647,13,13,0.05
2151,2404,14,14,0.05
2152,2116,16,16,0.05
2153,2288,15,15,0.05
2154,2403,12,12,0.05
2155,2742,10,10,0.05
2156,2267,15,15,0.05
2157,2553,10,10,0.05
2158,2927,6,6,0.05
2159,2491,9,9,0.05
2160,2682,9,9,0.05
2161,2380,11,11,0.05
2162,2609,10,10,0.05
2163,2472,13,13,0.05
2164,2420,12,12,0.05
2165,2859,7,7,0.05
2166,2326,15,15,0.05
2167,2639,10,10,0.05
2168,2430,13,13,0.05
2169,2571,11,11,0.05
2170,2266,12,12,0.05
2171,2424,14,14,0.05
2172,2428,10,10,0.05
2173,2703,7,7,0.05
2174,2424,12,12,0.05
2175,2214,14,14,0.05
2176,2494,13,13,0.05
2177,2778,8,8,0.05
2178,2188,16,16,0.05
2179,2356,12,12,0.05
2180,2815,10,10,0.05
2181,2028,19,19,0.05
2182,2627,12,12,0.05
2183,2562,11,11,0.05
2184,2064,18,18,0.05
2185,2571,9,9,0.05
2186,2580,14,14,0.05
2187,2327,15,15,0.05
2188,2404,12,12,0.05
2189,2459,12,12,0.05
2190,2041,17,17,0.05
2191,2702,13,13,0.05
2192,2274,16,16,0.05
2193,2621,13,13,0.05
2194,2329,17,17,0.05
2195,2477,11,11,0.05
2196,2167,16,16,0.05
2197,2754,7,7,0.05
2198,2765,7,7,0.05
2199,2604,14,14,0.05
2200,2722,11,11,0.05
2201,2357,15,15,0.05
2202,2514,13,13,0.05
2203,2440,11,11,0.05
2204,2361,14,14,0.05
2205,2120,15,15,0.05
2206,2525,14,14,0.05
2207,2023,19,19,0.05
2208,2447,14,14,0.05
2209,2187,17,17,0.05
2210,2178,18,18,0.05
2211,2046,18,18,0.05
2212,2013,20,20,0.05
2213,2053,18,18,0.05
2214,1964,20,20,0.05
2215,2387,14,14,0.05
2216,2841,2,2,0.05
2217,2615,7,7,0.05
2218,2307,14,14,0.05
2219,2578,8,8,0.05
2220,2205,15,15,0.05
2221,2392,13,13,0.05
2222,2359,12,12,0.05
2223,2278,16,16,0.05
2224,2711,10,10,0.05
2225,2312,15,15,0.05
2226,2428,15,15,0.05
2227,2207,14,14,0.05
2228,2567,11,11,0.05
2229,2134,17,17,0.05
2230,2397,13,13,0.05
2231,2031,19,19,0.05
2232,2335,15,15,0.05
2233,2296,16,16,0.05
2234,2126,16,16,0.05
2235,2587,12,12,0.05
2236,2502,12,12,0.05
2237,2436,13,13,0.05
2238,1951,21,21,0.05
2239,2517,14,14,0.05
2240,2523,12,12,0.05
2241,2735,11,11,0.05
2242,2205,16,16,0.05
2243,2688,9,9,0.05
2244,2720,9,9,0.05
2245,2376,14,14,0.05
2246,2452,10,10,0.05
2247,2379,16,16,0.05
2248,2523,16,16,0.05
2249,2506,13,13,0.05
2250,1964,20,20,0.05
2251,1951,21,21,0.05
2252,2455,16,16,0.05
2253,1998,20,20,0.05
2254,2478,14,14,0.05
2255,2333,15,15,0.05
2256,2664,10,10,0.05
2257,2119,18,18,0.05
2258,2372,14,14,0.05
2259,2374,15,15,0.05
2260,2837,9,9,0.05
2261,2245,16,16,0.05
2262,2366,16,16,0.05
2263,3042,11,11,0.05
2264,2650,9,9,0.05
2265,2948,13,13,0.05
2266,2222,16,16,0.05
2267,2721,9,9,0.05
2268,2610,13,13,0.05
2269,2640,9,9,0.05
2270,2697,9,9,0.05
2271,2463,14,14,0.05
2272,2708,7,7,0.05
2273,2746,12,12,0.05
2274,2217,17,17,0.05
2275,2457,14,14,0.05
2276,2196,18,18,0.05
2277,1977,19,19,0.05
2278,2443,15,15,0.05
2279,2288,16,16,0.05
2280,2260,16,16,0.05
2281,2342,13,13,0.05
2282,1951,21,21,0.05
2283,2126,18,18,0.05
2284,2274,16,16,0.05
2285,2336,15,15,0.05
2286,2100,17,17,0.05
2287,2269,14,14,0.05
2288,3092,8,8,0.05
2289,1951,21,21,0.05
2290,2326,14,14,0.05
2291,2184,13,13,0.05
2292,2212,17,17,0.05
2293,2302,16,16,0.05
2294,2315,15,15,0.05
2295,2202,15,15,0.05
2296,2507,15,15,0.05
2297,2511,12,12,0.05
2298,2085,18,18,0.05
2299,2136,19,19,0.05
2300,2399,13,13,0.05
2301,2531,11,11,0.05
2302,2944,7,7,0.05
2303,2318,14,14,0.05
2304,2634,9,9,0.05
2305,2801,11,11,0.05
2306,2398,12,12,0.05
2307,2495,11,11,0.05
2308,2273,14,14,0.05
2309,2143,17,17,0.05
2310,2231,18,18,0.05
2311,2962,7,7,0.05
2312,2030,19,19,0.05
2313,2226,14,14,0.05
2314,2271,13,13,0.05
2315,2143,16,16,0.05
2316,2175,17,17,0.05
2317,2527,12,12,0.05
2318,2636,10,10,0.05
2319,2080,16,16,0.05
2320,2438,12,12,0.05
2321,2482,9,9,0.05
2322,2300,11,11,0.05
2323,2073,18,18,0.05
2324,2520,10,10,0.05
2325,2247,14,14,0.05
2326,2417,10,10,0.05
2327,2356,15,15,0.05
2328,2218,15,15,0.05
2329,2010,19,19,0.05
2330,2361,12,12,0.05
2331,2724,9,9,0.05
2332,2880,12,12,0.05
2333,2302,14,14,0.05
2334,2880,8,8,0.05
2335,2311,15,15,0.05
2336,2093,19,19,0.05
2337,2796,12,12,0.05
2338,2588,12,12,0.05
2339,2328,14,14,0.05
2340,2616,9,9,0.05
2341,2897,-4,-4,0.05
2342,2561,12,12,0.05
2343,2560,9,9,0.05
2344,2194,16,16,0.05
2345,2396,13,13,0.05
2346,2843,8,8,0.05
2347,2200,16,16,0.05
2348,2672,9,9,0.05
2349,2710,11,11,0.05
2350,2377,13,13,0.05
2351,2422,13,13,0.05
2352,2192,16,16,0.05
2353,2084,17,17,0.05
2354,2182,16,16,0.05
2355,2494,12,12,0.05
2356,2986,11,11,0.05
2357,2184,18,18,0.05
2358,2888,10,10,0.05
2359,2673,8,8,0.05
2360,2621,9,9,0.05
2361,2121,15,15,0.05
2362,2236,17,17,0.05
2363,2365,15,15,0.05
2364,2576,9,9,0.05
2365,1951,21,21,0.05
2366,2283,13,13,0.05
2367,2133,18,18,0.05
2368,2462,14,14,0.05
2369,1951,21,21,0.05
2370,2193,15,15,0.05
2371,2591,10,10,0.05
2372,2201,17,17,0.05
2373,2373,13,13,0.05
2374,2841,9,9,0.05
2375,2928,9,9,0.05
2376,2878,13,13,0.05
2377,2315,16,16,0.05
2378,2576,10,10,0.05
2379,2916,9,9,0.05
2380,2135,17,17,0.05
2381,2323,14,14,0.05
2382,2091,18,18,0.05
2383,2366,15,15,0.05
2384,2433,15,15,0.05
2385,2772,13,13,0.05
2386,2403,13,13,0.05
2387,2565,13,13,0.05
2388,2457,9,9,0.05
2389,2607,8,8,0.05
2390,2337,16,16,0.05
2391,2092,17,17,0.05
2392,2042,19,19,0.05
2393,2393,13,13,0.05
2394,2235,14,14,0.05
2395,2789,10,10,0.05
2396,2558,13,13,0.05
2397,2841,13,13,0.05
2398,2138,14,14,0.05
2399,2809,13,13,0.05
2400,3130,10,10,0.05
2401,2582,12,12,0.05
2402,2403,13,13,0.05
2403,2259,17,17,0.05
2404,2331,15,15,0.05
2405,2216,18,18,0.05
2406,2704,12,12,0.05
2407,2759,11,11,0.05
2408,2389,14,14,0.05
2409,2424,15,15,0.05
2410,2122,18,18,0.05
2411,2603,12,12,0.05
2412,2532,15,15,0.05
2413,2746,13,13,0.05
2414,1784,-12,-12,0.05
2415,2556,11,11,0.05
2416,2197,17,17,0.05
2417,2271,13,13,0.05
2418,2160,17,17,0.05
2419,2149,20,20,0.05
2420,2059,17,17,0.05
2421,2498,13,13,0.05
2422,2492,13,13,0.05
2423,2519,13,13,0.05
2424,2304,15,15,0.05
2425,2432,15,15,0.05
2426,2006,19,19,0.05
2427,2319,13,13,0.05
2428,2094,18,18,0.05
2429,2155,17,17,0.05
2430,2178,14,14,0.05
2431,2460,10,10,0.05
2432,2118,16,16,0.05
2433,2404,12,12,0.05
2434,2398,12,12,0.05
2435,2194,16,16,0.05
2436,2397,14,14,0.05
2437,2430,13,13,0.05
2438,2258,14,14,0.05
2439,2504,15,15,0.05
2440,2255,15,15,0.05
2441,2286,14,14,0.05
2442,2068,18,18,0.05
2443,2116,18,18,0.05
2444,2809,6,6,0.05
2445,2341,12,12,0.05
2446,2386,13,13,0.05
2447,2850,6,6,0.05
2448,2596,9,9,0.05
2449,2021,19,19,0.05
2450,2249,18,18,0.05
2451,2465,15,15,0.05
2452,2442,10,10,0.05
2453,2743,9,9,0.05
2454,2500,11,11,0.05
2455,2442,12,12,0.05
2456,2104,17,17,0.05
2457,2261,17,17,0.05
2458,2397,12,12,0.05
2459,2822,11,11,0.05
2460,2190,15,15,0.05
2461,1998,20,20,0.05
2462,2284,14,14,0.05
2463,2220,15,15,0.05
2464,2531,12,12,0.05
2465,2508,12,12,0.05
2466,2042,20,20,0.05
2467,1990,18,18,0.05
2468,2032,19,19,0.05
2469,2279,16,16,0.05
2470,2511,13,13,0.05
2471,2652,12,12,0.05
2472,2084,19,19,0.05
2473,2160,17,17,0.05
2474,2649,7,7,0.05
2475,2262,15,15,0.05
2476,2258,15,15,0.05
2477,2195,17,17,0.05
2478,2290,15,15,0.05
2479,2470,13,13,0.05
2480,2436,10,10,0.05
2481,2176,16,16,0.05
2482,2504,12,12,0.05
2483,2239,16,16,0.05
2484,2006,20,20,0.05
2485,2831,6,6,0.05
2486,2399,11,11,0.05
2487,2316,16,16,0.05
2488,2111,16,16,0.05
2489,2214,16,16,0.05
2490,2251,15,15,0.05
2491,2366,15,15,0.05
2492,2351,15,15,0.05
2493,2381,12,12,0.05
2494,2398,15,15,0.05
2495,2398,15,15,0.05
2496,2594,12,12,0.05
2497,2472,11,11,0.05
2498,2692,11,11,0.05
2499,2793,8,8,0.05
2500,2193,17,17,0.05
2501,1951,21,21,0.05
2502,2258,14,14,0.05
2503,2356,15,15,0.05
2504,2899,10,10,0.05
2505,2276,15,15,0.05
2506,2132,19,19,0.05
2507,1964,20,20,0.05
2508,2494,13,13,0.05
2509,2422,13,13,0.05
2510,2715,5,5,0.05
2511,2296,16,16,0.05
2512,2050,18,18,0.05
2513,2519,11,11,0.05
2514,2362,11,11,0.05
2515,1964,20,20,0.05
2516,2236,14,14,0.05
2517,2058,18,18,0.05
2518,2660,12,12,0.05
2519,2408,10,10,0.05
2520,2589,9,9,0.05
2521,2360,12,12,0.05
2522,2378,13,13,0.05
2523,2509,8,8,0.05
2524,3191,1,1,0.05
2525,2302,14,14,0.05
2526,2668,9,9,0.05
2527,2363,14,14,0.05
2528,2134,17,17,0.05
2529,2905,10,10,0.05
2530,2675,12,12,0.05
2531,2356,14,14,0.05
2532,2176,16,16,0.05
2533,2041,19,19,0.05
2534,2043,19,19,0.05
2535,2061,19,19,0.05
2536,2285,16,16,0.05
2537,2078,19,19,0.05
2538,2588,11,11,0.05
2539,2495,16,16,0.05
2540,2020,19,19,0.05
2541,1951,21,21,0.05
2542,2288,15,15,0.05
2543,2965,3,3,0.05
2544,2068,17,17,0.05
2545,2502,-6,-6,0.05
2546,2238,13,13,0.05
2547,2378,18,18,0.05
2548,2905,9,9,0.05
2549,2329,12,12,0.05
2550,2230,15,15,0.05
2551,2386,14,14,0.05
2552,2608,14,14,0.05
2553,2172,18,18,0.05
2554,2187,14,14,0.05
2555,2215,18,18,0.05
2556,2727,9,9,0.05
2557,1964,20,20,0.05
2558,2270,11,11,0.05
2559,2443,13,13,0.05
2560,2071,18,18,0.05
2561,2339,17,17,0.05
2562,2134,18,18,0.05
2563,2244,18,18,0.05
2564,2244,14,14,0.05
2565,2065,17,17,0.05
2566,2092,19,19,0.05
2567,2112,16,16,0.05
2568,2709,5,5,0.05
2569,2264,16,16,0.05
2570,2398,10,10,0.05
2571,2522,10,10,0.05
2572,2509,16,16,0.05
2573,2056,17,17,0.05
2574,2225,17,17,0.05
2575,2329,14,14,0.05
2576,2216,16,16,0.05
2577,2146,18,18,0.05
2578,2023,19,19,0.05
2579,2204,16,16,0.05
2580,2049,19,19,0.05
2581,2344,12,12,0.05
2582,2837,12,12,0.05
2583,2348,13,13,0.05
2584,1992,19,19,0.05
2585,2407,13,13,0.05
2586,2515,12,12,0.05
2587,2584,13,13,0.05
2588,2355,12,12,0.05
2589,1992,20,20,0.05
2590,2660,11,11,0.05
2591,2332,14,14,0.05
2592,2329,16,16,0.05
2593,2409,12,12,0.05
2594,2524,15,15,0.05
2595,2481,16,16,0.05
2596,2318,13,13,0.05
2597,2251,18,18,0.05
2598,2364,15,15,0.05
2599,2480,13,13,0.05
2600,2169,17,17,0.05
2601,2238,16,16,0.05
2602,2947,5,5,0.05
2603,2290,15,15,0.05
2604,2338,12,12,0.05
2605,2533,10,10,0.05
2606,2375,13,13,0.05
2607,2531,9,9,0.05
2608,2378,14,14,0.05
2609,2576,10,10,0.05
2610,2520,11,11,0.05
2611,3064,5,5,0.05
2612,2754,7,7,0.05
2613,2614,8,8,0.05
2614,2438,12,12,0.05
2615,2190,16,16,0.05
2616,2476,11,11,0.05
2617,2656,11,11,0.05
2618,2681,12,12,0.05
2619,2651,10,10,0.05
2620,2145,17,17,0.05
2621,2111,19,19,0.05
2622,2419,12,12,0.05
2623,2546,12,12,0.05
2624,2219,14,14,0.05
2625,2210,18,18,0.05
2626,2407,13,13,0.05
2627,2065,18,18,0.05
2628,2290,17,17,0.05
2629,2290,16,16,0.05
2630,2657,11,11,0.05
2631,2082,19,19,0.05
2632,2588,11,11,0.05
2633,2406,15,15,0.05
2634,2101,18,18,0.05
2635,2337,14,14,0.05
2636,2394,11,11,0.05
2637,2309,13,13,0.05
2638,2608,11,11,0.05
2639,2428,13,13,0.05
2640,2493,13,13,0.05
2641,2282,15,15,0.05
2642,2345,15,15,0.05
2643,2206,16,16,0.05
2644,2925,7,7,0.05
2645,2592,11,11,0.05
2646,2287,13,13,0.05
2647,2305,15,15,0.05
2648,2484,14,14,0.05
2649,2755,8,8,0.05
2650,2226,16,16,0.05
2651,2222,16,16,0.05
2652,2178,16,16,0.05
2653,2242,16,16,0.05
2654,2274,14,14,0.05
2655,2126,17,17,0.05
2656,2372,14,14,0.05
2657,2220,14,14,0.05
2658,2458,16,16,0.05
2659,2325,16,16,0.05
2660,2020,19,19,0.05
2661,2425,10,10,0.05
2662,2952,10,10,0.05
2663,2222,17,17,0.05
2664,2656,10,10,0.05
2665,2081,19,19,0.05
2666,2853,13,13,0.05
2667,2120,19,19,0.05
2668,2246,18,18,0.05
2669,2160,16,16,0.05
2670,2534,13,13,0.05
2671,2255,18,18,0.05
2672,2311,17,17,0.05
2673,2267,17,17,0.05
2674,2261,18,18,0.05
2675,2171,17,17,0.05
2676,2455,13,13,0.05
2677,2711,8,8,0.05
2678,2122,16,16,0.05
2679,2050,17,17,0.05
2680,2346,15,15,0.05
2681,1951,21,21,0.05
2682,2166,16,16,0.05
2683,2430,12,12,0.05
2684,2487,13,13,0.05
2685,2095,15,15,0.05
2686,2833,7,7,0.05
2687,2717,8,8,0.05
2688,2078,18,18,0.05
2689,2395,14,14,0.05
2690,2361,14,14,0.05
2691,2144,16,16,0.05
2692,2231,17,17,0.05
2693,2104,18,18,0.05
2694,2192,16,16,0.05
2695,2076,18,18,0.05
2696,2312,16,16,0.05
2697,2704,8,8,0.05
2698,2617,10,10,0.05
2699,2337,15,15,0.05
2700,2439,13,13,0.05
2701,2453,13,13,0.05
2702,2191,15,15,0.05
2703,2361,18,18,0.05
2704,2255,16,16,0.05
2705,2067,18,18,0.05
2706,2217,15,15,0.05
2707,2292,16,16,0.05
2708,2381,15,15,0.05
2709,2115,18,18,0.05
2710,2192,16,16,0.05
2711,2088,18,18,0.05
2712,2135,18,18,0.05
2713,2315,13,13,0.05
2714,2370,14,14,0.05
2715,2479,9,9,0.05
2716,2538,13,13,0.05
2717,2226,17,17,0.05
2718,2102,16,16,0.05
2719,2037,19,19,0.05
2720,1998,20,20,0.05
2721,2484,12,12,0.05
2722,2084,18,18,0.05
2723,2318,15,15,0.05
2724,2747,9,9,0.05
2725,2704,10,10,0.05
2726,2682,10,10,0.05
2727,2623,10,10,0.05
2728,2317,13,13,0.05
2729,2464,12,12,0.05
2730,2166,17,17,0.05
2731,2006,20,20,0.05
2732,2190,17,17,0.05
2733,2362,13,13,0.05
2734,2240,13,13,0.05
2735,2462,13,13,0.05
2736,2336,17,17,0.05
2737,2186,15,15,0.05
2738,2546,12,12,0.05
2739,2360,15,15,0.05
2740,2295,16,16,0.05
2741,2271,17,17,0.05
2742,2310,14,14,0.05
2743,2583,7,7,0.05
2744,2191,17,17,0.05
2745,2701,12,12,0.05
2746,2620,7,7,0.05
2747,2405,16,16,0.05
2748,2286,14,14,0.05
2749,2482,12,12,0.05
2750,2438,13,13,0.05
2751,2188,16,16,0.05
2752,2165,18,18,0.05
2753,2372,14,14,0.05
2754,2186,15,15,0.05
2755,2572,13,13,0.05
2756,2428,12,12,0.05
2757,2246,16,16,0.05
2758,2679,8,8,0.05
2759,2234,14,14,0.05
2760,2689,7,7,0.05
2761,2398,13,13,0.05
2762,2353,13,13,0.05
2763,2448,13,13,0.05
2764,2307,17,17,0.05
2765,2562,8,8,0.05
2766,2173,17,17,0.05
2767,2690,6,6,0.05
2768,2698,9,9,0.05
2769,2680,11,11,0.05
2770,2158,18,18,0.05
2771,2394,13,13,0.05
2772,2352,14,14,0.05
2773,2506,10,10,0.05
2774,2444,12,12,0.05
2775,2600,8,8,0.05
2776,2759,7,7,0.05
2777,2273,15,15,0.05
2778,2107,18,18,0.05
2779,2707,12,12,0.05
2780,2246,14,14,0.05
2781,1964,20,20,0.05
2782,2255,16,16,0.05
2783,2365,14,14,0.05
2784,2307,15,15,0.05
2785,2329,14,14,0.05
2786,2267,17,17,0.05
2787,2393,14,14,0.05
2788,2417,14,14,0.05
2789,2244,15,15,0.05
2790,2271,15,15,0.05
2791,2576,10,10,0.05
2792,2282,14,14,0.05
2793,2292,15,15,0.05
2794,2313,14,14,0.05
2795,2432,14,14,0.05
2796,2288,14,14,0.05
2797,2061,19,19,0.05
2798,2175,18,18,0.05
2799,2206,16,16,0.05
2800,2060,18,18,0.05
2801,2332,16,16,0.05
2802,2312,13,13,0.05
2803,2213,16,16,0.05
2804,2054,19,19,0.05
2805,2309,14,14,0.05
2806,2134,17,17,0.05
2807,2161,16,16,0.05
2808,2211,16,16,0.05
2809,2086,19,19,0.05
2810,2221,17,17,0.05
2811,2092,17,17,0.05
2812,2177,16,16,0.05
2813,2295,15,15,0.05
2814,2051,18,18,0.05
2815,2233,14,14,0.05
2816,2401,16,16,0.05
2817,2753,5,5,0.05
2818,2365,11,11,0.05
2819,2427,15,15,0.05
2820,2046,18,18,0.05
2821,1951,21,21,0.05
2822,2385,15,15,0.05
2823,2092,17,17,0.05
2824,2386,14,14,0.05
2825,2022,20,20,0.05
2826,2111,18,18,0.05
2827,2253,15,15,0.05
2828,2277,14,14,0.05
2829,2144,17,17,0.05
2830,2418,14,14,0.05
2831,2427,10,10,0.05
2832,2128,17,17,0.05
2833,2344,17,17,0.05
2834,2333,14,14,0.05
2835,2226,18,18,0.05
2836,2324,13,13,0.05
2837,2244,14,14,0.05
2838,2400,12,12,0.05
2839,2285,15,15,0.05
2840,2522,9,9,0.05
2841,2521,12,12,0.05
2842,2113,20,20,0.05
2843,2114,18,18,0.05
2844,2321,15,15,0.05
